id,text,created_at,vote_total,comment_count,alias,group_id,index_code,text_length,comment_ratio,high_engagement,created_hour,created_day,text_clean
062bec2a-a7e6-47a3-83de-564d05141d68,how do I keep losing clothes? if you are stealing my clothes in Duke it’s not funny I’m going insane,2025-09-27 12:59:01.499000+00:00,30,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,FnLgaRFq,100,0.06451612903225806,1,12,2025-09-27,how do i keep losing clothes? if you are stealing my clothes in duke it’s not funny i’m going insane
6a68b785-d37c-488e-993e-7f75dd37b1b4,Love when people notice a rainbow and are immediately like “I need a picture! This will never happen again!”,2025-09-27 22:30:58.771000+00:00,12,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,N6BWXgaz,108,0.07692307692307693,1,22,2025-09-27,love when people notice a rainbow and are immediately like “i need a picture! this will never happen again!”
a3e19f92-c8bb-4188-a7cc-9e30bedc7032,Where are the vending machines in Belk?,2025-09-29 00:17:35.619000+00:00,1,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,uFo3ouEQ,39,1.5,1,0,2025-09-29,where are the vending machines in belk?
42916c89-912c-489f-9e80-d43894a84250,Do we have any marketing class? I would like to take one.,2025-09-28 05:15:39.663000+00:00,6,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,ms3rt8hc,57,0.42857142857142855,1,5,2025-09-28,do we have any marketing class? i would like to take one.
5847fc11-83f2-41e0-9efd-1619c968c85e,Yo can someone fuck my slaking rlq,2025-09-28 23:51:38.987000+00:00,1,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,GPKULSlI,34,0.5,1,23,2025-09-28,yo can someone fuck my slaking rlq
db62608e-02b8-45e6-bfc8-f7708b8ea037,DUFFFFFFFF,2025-09-28 01:50:07.321000+00:00,8,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,W4JaOSkQ,10,0.0,0,1,2025-09-28,duffffffff
b6042f4d-a56e-4ed5-a9f0-7c7e91c3787d,that one basketball player,2025-09-27 00:41:21.568000+00:00,87,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,dqDtUqeu,26,0.0,0,0,2025-09-27,that one basketball player
1f92257d-c20f-487c-ba32-c8acea7da915,,2025-09-26 14:27:42.279000+00:00,229,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,pOkWN7ua,0,0.013043478260869565,0,14,2025-09-26,
7ad7e845-6d71-40f7-9f7e-88050b954181,"Last weekend before fall break, where we turning up at?",2025-09-27 19:13:38.846000+00:00,14,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,s15FW7Qn,55,0.0,0,19,2025-09-27,"last weekend before fall break, where we turning up at?"
cc009735-4ee2-4c22-9fa9-c617455091fc,"i’d venture to guess that 80% of davidson students will say yes, and the other 20% are lying. we’re all such nerds",2025-09-27 16:58:28.422000+00:00,17,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,y8psY3ix,114,0.1111111111111111,1,16,2025-09-27,"i’d venture to guess that 80% of davidson students will say yes, and the other 20% are lying. we’re all such nerds"
bff4fadd-e83b-4548-b1ae-2c33b7cd4ed5,Tired of the chopped freshman and sophomore class. The love for the game just isn’t there.,2025-09-27 14:36:27.049000+00:00,21,6,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,ox4SyOiO,90,0.2727272727272727,1,14,2025-09-27,tired of the chopped freshman and sophomore class. the love for the game just isn’t there.
533ab7b6-534e-4c14-9304-c3a1ea71f083,yall downvote anything bro damn 😭 ruthless out here,2025-09-28 03:30:21.318000+00:00,6,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,V1lyFo0r,51,0.0,0,3,2025-09-28,yall downvote anything bro damn loudly_crying_face ruthless out here
b3c75d7c-6e00-4718-9486-5ac1327d804d,you know your club is on the wrong side of history when s@ndro follows your insta page🤢🤢🤢,2025-09-28 22:03:16.580000+00:00,1,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,VM5CiecU,89,0.0,0,22,2025-09-28,you know your club is on the wrong side of history when s follows your insta page nauseated_face nauseated_face nauseated_face
dd99aaa9-7962-4c87-a61d-2cdd610235f5,Which one tonight?,2025-09-28 00:18:46.700000+00:00,8,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,FUlAx5IF,18,0.0,0,0,2025-09-28,which one tonight?
1adf54ec-7d4f-4b04-94f4-292f89b5d8cd,Just wanna be in love with someone who loves me back,2025-09-26 20:42:45.221000+00:00,111,5,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,m8Frsa9Y,52,0.044642857142857144,0,20,2025-09-26,just wanna be in love with someone who loves me back
408bc912-1542-4e5c-8000-0cd33eb8a90b,as a poc this school feels like Get Out sometimes,2025-09-26 22:15:28.192000+00:00,92,4,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,IvAfnJpq,49,0.043010752688172046,0,22,2025-09-26,as a poc this school feels like get out sometimes
294293d3-d953-414c-9b95-72c6fe4de192,what the hell is this game of tag at f thing tn?? i wanna play,2025-09-27 17:52:02.583000+00:00,14,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,VxgykKnD,62,0.0,0,17,2025-09-27,what the hell is this game of tag at f thing tn?? i wanna play
fafc4f62-7ea6-4967-87b6-321109504224,I’m a freshman and keep hearing people talk about Jackson Renfro. Who is this guy?,2025-09-27 18:33:39.845000+00:00,13,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,cMjSiDCx,82,0.07142857142857142,1,18,2025-09-27,i’m a freshman and keep hearing people talk about jackson renfro. who is this guy?
127b7104-d336-4d78-9d21-49fa8c88efe4,yikkk yakkkkkk,2025-09-28 06:49:30.849000+00:00,4,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,k1kmHGkN,14,0.0,0,6,2025-09-28,yikkk yakkkkkk
5f27ff61-ebd5-4324-8b6f-59923ed955c8,What’s the move tn?,2025-09-27 17:01:34.397000+00:00,15,4,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,zcVfhg0d,19,0.25,1,17,2025-09-27,what’s the move tn?
dde68093-7323-400a-8d47-a3537ba3b00c,The commons worker after I finger blast the napkin dispenser while looking into their eyes,2025-09-27 00:33:40.436000+00:00,71,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,v43IuOkk,90,0.0,0,0,2025-09-27,the commons worker after i finger blast the napkin dispenser while looking into their eyes
9b59190a-7621-4860-aced-1bf53a0bb406,Ksig men!,2025-09-26 12:42:02.862000+00:00,214,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,M997SGTj,9,0.0,0,12,2025-09-26,ksig men!
9738e561-70e4-48ed-a6b9-27f368fc494a,Would love a freshman bombshell to couple up with,2025-09-27 17:34:03.711000+00:00,13,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,LH7GaER4,49,0.0,0,17,2025-09-27,would love a freshman bombshell to couple up with
e4f28abf-929d-4c7b-866b-e5f3d285ed51,"i hate dayton and their classless, fat, ugly coach",2025-09-27 01:00:28.296000+00:00,63,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,IpycHizR,50,0.015625,0,1,2025-09-27,"i hate dayton and their classless, fat, ugly coach"
71f17ffb-282b-4167-9461-d8f47e8b1750,That friend w the digi,2025-09-26 14:47:56.138000+00:00,167,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,yACXt8Uf,22,0.005952380952380952,0,14,2025-09-26,that friend w the digi
b018a194-0391-49d0-8954-7ba0326aead5,,2025-09-26 14:59:57.272000+00:00,161,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,0QbqAjp8,0,0.006172839506172839,0,14,2025-09-26,
ae1927ad-1f54-41d4-a98d-7fadfaa8adae,,2025-09-27 05:14:33.353000+00:00,41,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,7wC04nK7,0,0.0,0,5,2025-09-27,
9ee943fc-964b-4918-9881-925a21401790,Best twink competition in my room tonight !!,2025-09-27 03:38:15.077000+00:00,37,10,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,1C9INYEF,44,0.2631578947368421,1,3,2025-09-27,best twink competition in my room tonight !!
665e4ef6-eb89-421c-9ae7-fd5e2c66ce31,nobody talks enough about this school’s rampant spider problem,2025-09-26 19:35:18.762000+00:00,99,6,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,I8pjsfql,62,0.06,1,19,2025-09-26,nobody talks enough about this school’s rampant spider problem
94c6dc67-e20b-41e6-a944-471bf4724aec,give me quizlet plussss,2025-09-27 21:25:10.228000+00:00,8,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,og4kjhXg,23,0.0,0,21,2025-09-27,give me quizlet plussss
95309d74-ec96-4138-8fd3-5a7fcc072a59,freshman girls at F,2025-09-26 20:04:07.831000+00:00,91,6,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,oNU30r05,19,0.06521739130434782,1,20,2025-09-26,freshman girls at f
ebf21b24-b06c-451b-a7cc-aa9457aac769,Connor tn?,2025-09-27 03:17:13.417000+00:00,43,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,vqdwQmFD,10,0.0,0,3,2025-09-27,connor tn?
56f2ff68-f7ab-4a5b-98ed-843e27eb265a,Tbh I think making out and dry humping is better than sex,2025-09-26 22:51:00.064000+00:00,65,6,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,fH67eABd,57,0.09090909090909091,1,22,2025-09-26,tbh i think making out and dry humping is better than sex
fcb0a7b9-196d-4383-bb45-887554189950,"I’m just tryna be myself, I got everybody mad at me for it",2025-09-27 02:51:24.111000+00:00,43,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,OD67ayGK,58,0.0,0,2,2025-09-27,"i’m just tryna be myself, i got everybody mad at me for it"
8aaa3f37-7222-4578-a684-68e31bcb4e5b,Bet ya’ll wish you had me on your floor to crank out pizzas🔥,2025-09-26 23:53:21.511000+00:00,47,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,soWeX1zv,60,0.041666666666666664,0,23,2025-09-26,bet ya’ll wish you had me on your floor to crank out pizzas fire
e4519f8d-5a32-47c6-9fdb-d4b21b240b49,Please dm im desperate,2025-09-27 18:59:57.826000+00:00,9,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,LXXaPeyZ,22,0.3,1,18,2025-09-27,please dm im desperate
1d8a55cd-631a-44eb-9f2a-9c37d4b01cd5,Rusk on my husk,2025-09-27 18:39:28.860000+00:00,9,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,GNnmzmV0,15,0.2,1,18,2025-09-27,rusk on my husk
f01eeb7a-7eb3-4ddf-8221-bb8701ae16af,WRI101 really needs to be replaced with PRK101,2025-09-26 23:07:31.904000+00:00,56,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,s8gIJZrT,46,0.017543859649122806,0,23,2025-09-26,wri101 really needs to be replaced with prk101
0bf722fc-52e2-41c5-8b86-595e8bc73557,women’s volleyball is the move,2025-09-27 03:26:40.174000+00:00,37,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,ejiPJv1w,30,0.0,0,3,2025-09-27,women’s volleyball is the move
9bd42511-04ff-4118-8b93-886cfbbfe429,"You’d think after 4 years of commons my stomach would adapt to whatever biohazardous toxins they put in that food, but nope, still fighting demons every time I eat there smh",2025-09-26 18:38:33.613000+00:00,86,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,xCxJON2k,173,0.0,0,18,2025-09-26,"you’d think after 4 years of commons my stomach would adapt to whatever biohazardous toxins they put in that food, but nope, still fighting demons every time i eat there smh"
52dcd5f1-76ce-40e9-baa1-d292a0941526,When does BSC start,2025-09-28 00:12:35.904000+00:00,5,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,6iiRn43T,19,0.0,0,0,2025-09-28,when does bsc start
2ac6e5f1-6252-4c8e-8ac9-103ee4f94be9,Earlier today outside chambers some cornball came up behind me and said “Sup my nigga! 🤓” with a big stupid grin on his face. I almost slapped ts outta him,2025-09-26 23:32:05.413000+00:00,53,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,wBs4jEgI,155,0.05555555555555555,1,23,2025-09-26,earlier today outside chambers some cornball came up behind me and said “sup my nigga! nerd_face ” with a big stupid grin on his face. i almost slapped ts outta him
d4df86f5-424c-4647-b256-a5fe387685fe,Typical little resident,2025-09-26 21:57:47.348000+00:00,61,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,6UjhUv7q,23,0.0,0,21,2025-09-26,typical little resident
5a67196d-6489-4ad3-9363-5494d665a129,No,2025-09-27 18:33:43.677000+00:00,8,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,OfJDkOzJ,2,0.2222222222222222,1,18,2025-09-27,no
c11490d5-371d-458e-8caa-80f5c9618ab5,Did ppl show up to this?,2025-09-27 14:05:30.627000+00:00,12,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,1jeLe9xP,24,0.07692307692307693,1,14,2025-09-27,did ppl show up to this?
ff35aa21-ae77-417a-bdc6-080911c0639d,Free bag of cheezits sitting in the vending machine in libs go get it,2025-09-28 15:51:47.510000+00:00,1,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,qLUWhiGH,69,0.0,0,15,2025-09-28,free bag of cheezits sitting in the vending machine in libs go get it
7c442dc0-5163-44bd-bf4e-4f4e8fe25aa4,Yooo I lost my chain at Warner 🙏🙏,2025-09-28 15:38:15.037000+00:00,1,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,evDcpVcO,33,0.0,0,15,2025-09-28,yooo i lost my chain at warner folded_hands folded_hands
85487535-87f2-4379-a382-f8a11a3a67b3,Let’s see Paul Allen’s yakarma,2025-09-27 19:17:15.376000+00:00,7,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,SRsvwijK,30,0.0,0,19,2025-09-27,let’s see paul allen’s yakarma
0a7866db-60f9-437b-a824-3c1a3c06593b,@Rlo what happened to warrant such an extreme email????,2025-09-26 20:22:40.992000+00:00,63,4,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,jZKIua6O,55,0.0625,1,20,2025-09-26,what happened to warrant such an extreme email????
2258b67b-ac32-4154-9f1d-bb12edcb3690,What twinks are going to f tonight,2025-09-27 03:37:16.678000+00:00,31,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,sFYgrTzf,34,0.0625,1,3,2025-09-27,what twinks are going to f tonight
a1a10a3b-2165-408a-a50c-8f2b0e9b5bc6,"New idea! 

TN IS FIND LOVE FRIDAY. 

Wanna find love? Don’t go to F, show up to Old Tennis Courts. 

Honest conversations. Bring a friend, whatever it is. All ages welcome. You in?",2025-09-26 23:48:49.147000+00:00,44,5,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,QHwWiEEq,181,0.1111111111111111,1,23,2025-09-26,"new idea! tn is find love friday. wanna find love? don’t go to f, show up to old tennis courts. honest conversations. bring a friend, whatever it is. all ages welcome. you in?"
d1b39e02-6622-4258-ad99-ba80930bf3d0,Why are there so many terrible memes on here now…,2025-09-27 17:01:20.808000+00:00,8,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,TtI8i6QZ,49,0.0,0,17,2025-09-27,why are there so many terrible memes on here now…
7a4f4183-f9ac-4fed-9fc2-5b541f9c7555,Fiji does not always have my favorite parties but cant deny they have the best emails,2025-09-27 00:08:23.122000+00:00,40,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,6bmAybzo,85,0.0,0,0,2025-09-27,fiji does not always have my favorite parties but cant deny they have the best emails
122a5951-bb23-4a5f-93e4-717af1a65bd9,Why did that girl punch him,2025-09-27 02:51:40.749000+00:00,30,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,KFZOSrax,27,0.0,0,2,2025-09-27,why did that girl punch him
50938e15-f09d-4f23-91cb-3e2d1985ede3,KSig is dead .,2025-09-27 03:12:01.081000+00:00,29,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,rMyPAnp0,14,0.0,0,3,2025-09-27,ksig is dead .
2213838d-a673-4fe5-85a0-16b912b312fc,I louvre iktiberesft!!!!!!,2025-09-27 15:20:33.100000+00:00,9,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,XHngXSDK,26,0.0,0,15,2025-09-27,i louvre iktiberesft!!!!!!
0abb29d0-df11-4d50-8fe0-fdebab072f4f,Ksig?,2025-09-26 21:59:51.934000+00:00,47,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,O2oe2F8u,5,0.0,0,21,2025-09-26,ksig?
408fe09d-e956-4496-858e-00fd6dfd2b90,BSC u better take me thru dere tn,2025-09-27 17:33:02.121000+00:00,7,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,rXntVuPp,33,0.0,0,17,2025-09-27,bsc u better take me thru dere tn
0a5c6d8d-d97f-432e-ba36-bf6d7f5cef6a,"bro WHO is going to fix the scalding hot sinks in wall, every time i wash my hands i feel like i’m getting second degree burns",2025-09-26 17:23:03.224000+00:00,71,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,3ZhRfYDB,126,0.013888888888888888,0,17,2025-09-26,"bro who is going to fix the scalding hot sinks in wall, every time i wash my hands i feel like i’m getting second degree burns"
cf3ec285-3964-4019-9269-0ffcd43129eb,Who knows how to fix the windows when they get stuck and won’t open? Belk,2025-09-27 18:58:49.245000+00:00,6,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,BkfaghIM,73,0.0,0,18,2025-09-27,who knows how to fix the windows when they get stuck and won’t open? belk
13215eac-9710-4af1-b529-48d0ba46c575,what was the fight at KSIG about,2025-09-27 02:50:46.703000+00:00,28,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,bOcm9fHU,32,0.0,0,2,2025-09-27,what was the fight at ksig about
6b32710c-de1e-4138-b97d-b300eabe0124,When I have to write a supplemental response about my “intellectual curiosity” one more fucking time for anything ever,2025-09-26 16:44:32.924000+00:00,73,4,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,U2kQTTtQ,118,0.05405405405405406,0,16,2025-09-26,when i have to write a supplemental response about my “intellectual curiosity” one more fucking time for anything ever
e076c1bf-adfc-4f44-b1a1-68b564a9666c,waking up to another email from a club i joined as a freshman for one meeting,2025-09-26 13:14:27.788000+00:00,100,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,4G6sXPCp,77,0.0,0,13,2025-09-26,waking up to another email from a club i joined as a freshman for one meeting
5fd92818-69f6-4a8e-83f8-c9f9818d7a3a,SAE cuck bar,2025-09-27 03:54:38.872000+00:00,24,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,tuBp6iGl,12,0.0,0,3,2025-09-27,sae cuck bar
5ae4f643-6254-4e20-8754-ff87dc0c399b,Ksig aux sucks,2025-09-27 03:16:26.100000+00:00,25,5,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,uUhPSzba,14,0.19230769230769232,1,3,2025-09-27,ksig aux sucks
22e28880-5bbf-4102-a25a-5c0af97b7230,Something has got to be done about the worms in union food problem,2025-09-26 23:09:43.471000+00:00,36,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,jMAtiUrY,66,0.0,0,23,2025-09-26,something has got to be done about the worms in union food problem
8717c374-c39f-4384-bd2c-1ed18a46e04c,Wait so the star Tyriq Withers was going to play football for Davidson but got badly hazed and bullied and left for FSU walk on?? Crazy,2025-09-26 20:00:54.596000+00:00,45,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,Azd2XKoq,135,0.0,0,20,2025-09-26,wait so the star tyriq withers was going to play football for davidson but got badly hazed and bullied and left for fsu walk on?? crazy
7a9d21b2-8884-4cc9-88ae-5e885e1df823,TPusa Davidson account,2025-09-27 02:01:55.577000+00:00,25,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,l0fRadmv,22,0.0,0,2,2025-09-27,tpusa davidson account
697ff4c5-e025-4c72-aeff-64e69ace097f,Me doing the NYT mini in class,2025-09-26 14:48:26.847000+00:00,72,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,vK2Epo1b,30,0.0,0,14,2025-09-26,me doing the nyt mini in class
e2265838-6d53-4632-93f4-f611aa7979a6,"No one ever said anything about them, they’re the ones that don’t wanna show up",2025-09-27 04:34:18.958000+00:00,19,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,C5rcTP9s,79,0.0,0,4,2025-09-27,"no one ever said anything about them, they’re the ones that don’t wanna show up"
fb990644-f4d6-4c1f-a939-fad6c90f1ccd,Would you consider yourself someone who had a Hamilton phase/was a fan,2025-09-27 16:34:23.869000+00:00,6,5,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,kjH1z3fG,70,0.7142857142857143,1,16,2025-09-27,would you consider yourself someone who had a hamilton phase/was a fan
0131ae43-f896-4f08-aa39-d1ee6e76713c,,2025-09-26 21:59:02.271000+00:00,35,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,fQK1GLMD,0,0.05555555555555555,1,21,2025-09-26,
3306357a-a30b-4241-af63-ec68f78ba240,The Davidson Pisser has started the Greek chapter of his career. ksig is the first to fall,2025-09-26 04:20:41.309000+00:00,181,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,XuByG5X4,90,0.016483516483516484,0,4,2025-09-26,the davidson pisser has started the greek chapter of his career. ksig is the first to fall
0589165b-6aae-4acf-9985-0fc7249ef5fa,ML will be an option to pie,2025-09-26 16:21:24.106000+00:00,55,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,PXhIVHwf,27,0.017857142857142856,0,16,2025-09-26,ml will be an option to pie
1d8c2d85-d524-4693-9974-d44d4edab833,There is no such thing as “libs” anymore. It is “flibs.” I know it’s such a tiny thing but I will die on this hill,2025-09-26 17:32:14.707000+00:00,47,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,J7Z9rEZU,114,0.0,0,17,2025-09-26,there is no such thing as “libs” anymore. it is “flibs.” i know it’s such a tiny thing but i will die on this hill
aa00c438-626c-4efa-9210-5ce145eac27c,Glasses tn at F,2025-09-26 21:54:49.646000+00:00,30,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,6HXxt4KP,15,0.0,0,21,2025-09-26,glasses tn at f
377742d7-7316-4bc7-8163-1277fe8506a5,Who put a potted plant on the toilet like wtf⁉️⁉️⁉️,2025-09-26 17:29:22.808000+00:00,44,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,2MwpMlAO,51,0.044444444444444446,0,17,2025-09-26,who put a potted plant on the toilet like wtf exclamation_question_mark exclamation_question_mark exclamation_question_mark
da11800b-21d3-4482-ba41-85efb93600a7,My work orders keep getting ghosted - DONT TRUST THE UNION TAP WATER IT IS BROWN,2025-09-27 18:19:00.316000+00:00,4,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,e1oroxvH,80,0.0,0,18,2025-09-27,my work orders keep getting ghosted - dont trust the union tap water it is brown
3edb2353-a24e-4a9b-97bc-7fb34c5ec136,I’m gonna pie the shit out of the Phis,2025-09-26 17:26:15.671000+00:00,43,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,dKZiIbdb,38,0.0,0,17,2025-09-26,i’m gonna pie the shit out of the phis
a4332249-1085-482a-ae8b-20390efd6d6b,Bro can we please open the lounges in Cannon,2025-09-26 21:08:32.559000+00:00,28,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,yWu1oMja,44,0.034482758620689655,0,21,2025-09-26,bro can we please open the lounges in cannon
ace01306-047e-47c2-8212-c3f626a75763,How I feel doing my English assignments in commons 10 minutes before class,2025-09-26 01:20:42.522000+00:00,186,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,EBl8TrBl,74,0.0106951871657754,0,1,2025-09-26,how i feel doing my english assignments in commons 10 minutes before class
94437c46-aece-49cb-bf9a-ae32782a9d63,how do yall smell like BO at 9am,2025-09-26 13:27:37.921000+00:00,58,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,0l0SduBv,32,0.0,0,13,2025-09-26,how do yall smell like bo at 9am
d8dfd27c-d69e-4f1e-ac8f-abec6fdceabf,KSIG NOWWWW,2025-09-27 02:36:33.114000+00:00,16,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,Q4UTJpPT,11,0.0,0,2,2025-09-27,ksig no
5b040e80-3f9a-4eaf-9050-8e770e33164c,Pulling up to athletes vs mathletes in a steph curry jersey no drawls 😈,2025-09-26 19:07:59.834000+00:00,32,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,2AP8hqDD,71,0.0,0,19,2025-09-26,pulling up to athletes vs mathletes in a steph curry jersey no drawls smiling_face_with_horns
2ec840aa-dc21-45a4-b5b4-b991609ed735,Hitting the ATM this weekend gonna get revenge for Ksig’s floor and all the kids who’ve almost hit me on a damn scooter.,2025-09-26 15:31:30.076000+00:00,45,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,aiBEEQWF,120,0.021739130434782608,0,15,2025-09-26,hitting the atm this weekend gonna get revenge for ksig’s floor and all the kids who’ve almost hit me on a damn scooter.
5f39847e-ad25-42a2-8ee0-5fadbf23e4a5,Why does our school have no tortas. I'm pissed,2025-09-27 02:13:40.411000+00:00,16,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,xse5KjKu,46,0.058823529411764705,1,2,2025-09-27,why does our school have no tortas. i'm pissed
ee04e880-eaa4-4bf7-aea8-dc91f3fef657,F isn’t lit rn if anyone was wondering,2025-09-27 02:50:29.509000+00:00,15,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,UeT0C57x,38,0.0625,1,2,2025-09-27,f isn’t lit rn if anyone was wondering
05e4e325-0339-4f13-b905-67175808256a,,2025-09-26 16:47:01.999000+00:00,37,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,4NY4LBs4,0,0.0,0,16,2025-09-26,
1cd1053b-857d-4a49-8a62-c17ff934ecac,Heard John summit is coming to Oktoberfest,2025-09-26 14:52:06.078000+00:00,44,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,SrsKzBo2,42,0.06666666666666667,1,14,2025-09-26,heard john summit is coming to oktoberfest
abc10c93-0880-4e23-bb7b-e940f6e6c266,Can someone tell me who the hot senior females are that won’t give me mommy issues?,2025-09-26 23:27:18.909000+00:00,19,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,lJkXa5xx,83,0.05,0,23,2025-09-26,can someone tell me who the hot senior females are that won’t give me mommy issues?
